area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
"35,51 m²",listing_no_promo,491u2,,,Oferta prywatna,265000,7463,2 pokoje,Mieszkanie na sprzedaż:,OGRÓDEK/Nowe/Bez Prowizji/Bez Podatku PCC/2 Pokoje,61256002,https://www.otodom.pl/pl/oferta/ogrodek-nowe-bez-prowizji-bez-podatku-pcc-2-pokoje-ID491u2.html#2bd0e70758
"41,11 m²",listing_no_promo,49QdL,,,Oferta prywatna,357989,8708,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie z ogrodem 46 m2 w super lokalizacji!!!,61451037,https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodem-46-m2-w-super-lokalizacji-ID49QdL.html#2bd0e70758
"69,41 m²",listing_no_promo,4aq5F,,,Oferta prywatna,670000,9653,3 pokoje,Mieszkanie na sprzedaż:,"Apartamentowiec - Jeżyce, 69m2 + garaż",61588919,https://www.otodom.pl/pl/oferta/apartamentowiec-jezyce-69m2-garaz-ID4aq5F.html#2bd0e70758
"48,70 m²",listing_no_promo,4aq5s,,,Kuśnierska Nieruchomości,386000,7926,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 2 pok.- świetna lokalizacja!,61588906,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-swietna-lokalizacja-ID4aq5s.html#2bd0e70758
"101,80 m²",listing_no_promo,4ajdu,,,Obsługa zdalna Oferta prywatna,859000,8438,4 pokoje,Mieszkanie na sprzedaż:,"CICHE, JASNE i PRZESTRONNE mieszkanie na Jeżycach",61562496,https://www.otodom.pl/pl/oferta/ciche-jasne-i-przestronne-mieszkanie-na-jezycach-ID4ajdu.html#2bd0e70758
31 m²,listing_no_promo,4aeYW,,,Oferta prywatna,305000,9839,2 pokoje,Mieszkanie na sprzedaż:,Nowoczesne mieszkanie 2-pokoje* 31m2 * Podolany,61546217,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-2-pokoje-31m2-podolany-ID4aeYW.html#2bd0e70758
"84,81 m²",listing_no_promo,4a6HE,,,Choiński Kroll Nieruchomości,890000,10494,3 pokoje,Mieszkanie na sprzedaż:,Apartament w Nowej Kamienicy,61514394,https://www.otodom.pl/pl/oferta/apartament-w-nowej-kamienicy-ID4a6HE.html#2bd0e70758
"110,64 m²",listing_no_promo,4a6Ho,,,Choiński Kroll Nieruchomości,990228,8950,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 3 pokojowe w centrum - Wysoki standard,61514378,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-w-centrum-wysoki-standard-ID4a6Ho.html#2bd0e70758
"37,56 m²",listing_no_promo,4a6HC,,,Choiński Kroll Nieruchomości,289000,7694,2 pokoje,Mieszkanie na sprzedaż:,2 przytulne pokoje mogą być Twoje,61514392,https://www.otodom.pl/pl/oferta/2-przytulne-pokoje-moga-byc-twoje-ID4a6HC.html#2bd0e70758
"45,60 m²",listing_no_promo,4a7iJ,,,Choiński Kroll Nieruchomości,365000,8004,2 pokoje,Mieszkanie na sprzedaż:,Zadbane mieszkanie na parterze - Jeżyce,61516693,https://www.otodom.pl/pl/oferta/zadbane-mieszkanie-na-parterze-jezyce-ID4a7iJ.html#2bd0e70758
"94,53 m²",listing_no_promo,4a9Ap,,,Choiński Kroll Nieruchomości,992000,10494,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 3 pokojowe na Mickiewicza,61525477,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-na-mickiewicza-ID4a9Ap.html#2bd0e70758
120 m²,listing_no_promo,4a6Vo,,,Choiński Kroll Nieruchomości,1074000,8950,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie w samym centrum w Kamienicy Premium,61515308,https://www.otodom.pl/pl/oferta/mieszkanie-w-samym-centrum-w-kamienicy-premium-ID4a6Vo.html#2bd0e70758
"64,80 m²",listing_no_promo,4a6VH,,,Choiński Kroll Nieruchomości,430000,6636,4 pokoje,Mieszkanie na sprzedaż:,"64,8 m2, 4 pokoje, Sołacz",61515327,https://www.otodom.pl/pl/oferta/64-8-m2-4-pokoje-solacz-ID4a6VH.html#2bd0e70758
"64,18 m²",listing_no_promo,4a6VI,,,Choiński Kroll Nieruchomości,585000,9115,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie - Poznań Ogrody,61515328,https://www.otodom.pl/pl/oferta/mieszkanie-poznan-ogrody-ID4a6VI.html#2bd0e70758
