area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
57 m²,listing_no_promo,46xp5,,,Investor Nieruchomości Franchise,379500.0,6658.0,2 pokoje,Mieszkanie na sprzedaż:,Bonin / 2 pokje 57 m2 / Winiary,60663719,https://www.otodom.pl/oferta/bonin-2-pokje-57-m2-winiary-ID46xp5.html#2bd0e70758
"49,10 m²",listing_no_promo,46xnn,,,POZNAŃ NIERUCHOMOŚCI,329000.0,6701.0,2 pokoje,Mieszkanie na sprzedaż:,"2 pok, Sołacz, kamienica po remoncie",60663613,https://www.otodom.pl/oferta/2-pok-solacz-kamienica-po-remoncie-ID46xnn.html#2bd0e70758
"53,50 m²",listing_no_promo,46xnm,,,POZNAŃ NIERUCHOMOŚCI,365000.0,6822.0,3 pokoje,Mieszkanie na sprzedaż:,"3 pok, Sołacz, kamienica po remoncie",60663612,https://www.otodom.pl/oferta/3-pok-solacz-kamienica-po-remoncie-ID46xnm.html#2bd0e70758
"61,50 m²",listing_no_promo,46xnj,,,POZNAŃ NIERUCHOMOŚCI,399000.0,6488.0,3 pokoje,Mieszkanie na sprzedaż:,"3 pok, Sołacz, kamienica po remoncie",60663609,https://www.otodom.pl/oferta/3-pok-solacz-kamienica-po-remoncie-ID46xnj.html#2bd0e70758
"48,11 m²",listing_no_promo,44qCp,,,Nieruchomości Konwerski,369271.0,7676.0,2 pokoje,Mieszkanie na sprzedaż:,Nowe Od Developera Na Jeżycach ! Możliwość Wykończ,60160981,https://www.otodom.pl/oferta/nowe-od-developera-na-jezycach-mozliwosc-wykoncz-ID44qCp.html#2bd0e70758
"65,65 m²",listing_no_promo,44tss,,,Nieruchomości Konwerski,484913.0,7386.0,3 pokoje,Mieszkanie na sprzedaż:,"Jeżyce, Nowe od Dewelopera, Możliwość Wykończenia",60171896,https://www.otodom.pl/oferta/jezyce-nowe-od-dewelopera-mozliwosc-wykonczenia-ID44tss.html#2bd0e70758
"43,93 m²",listing_no_promo,46c4G,,,Nieruchomości Konwerski,346818.0,7895.0,2 pokoje,Mieszkanie na sprzedaż:,Na Jeżycach! Dwa Pokoje! Balkon! Możliwość Wykończ,60581730,https://www.otodom.pl/oferta/na-jezycach-dwa-pokoje-balkon-mozliwosc-wykoncz-ID46c4G.html#2bd0e70758
100 m²,listing_no_promo,46xhl,,,Nieruchomości Futuro Gajda&Raś,699000.0,6990.0,4 pokoje,Mieszkanie na sprzedaż:,Nowoczesny apartament w sercu Jeżyc! Dwa poziomy!,60663239,https://www.otodom.pl/oferta/nowoczesny-apartament-w-sercu-jezyc-dwa-poziomy-ID46xhl.html#2bd0e70758
53 m²,listing_no_promo,45edn,,,Butik Nieruchomości,499000.0,9415.0,3 pokoje,Mieszkanie na sprzedaż:,Komfortowe 3 pokoje na Strzeszynie 53 m2,60351629,https://www.otodom.pl/oferta/komfortowe-3-pokoje-na-strzeszynie-53-m2-ID45edn.html#2bd0e70758
37 m²,listing_no_promo,46x5n,,,A2 Nieruchomości Spółka Cywilna Anna Najdek Alicja Mazurczuk,286000.0,7730.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie przy Uniwersytecie Przyrodniczym,60662497,https://www.otodom.pl/oferta/mieszkanie-przy-uniwersytecie-przyrodniczym-ID46x5n.html#2bd0e70758
52 m²,listing_no_promo,46x3X,,,Best Life Jacek Hauke,339000.0,6519.0,2 pokoje,Mieszkanie na sprzedaż:,2 Pokoje 52 m 2 Piątkowska Winiary + Loggia,60662409,https://www.otodom.pl/oferta/2-pokoje-52-m-2-piatkowska-winiary-loggia-ID46x3X.html#2bd0e70758
"44,52 m²",listing_no_promo,46x3v,,,Paweł Degórski Nieruchomości,379000.0,8513.0,2 pokoje,Mieszkanie na sprzedaż:,"Poznań, Podolany, Druskiennicka zamieszkaj już",60662382,https://www.otodom.pl/oferta/poznan-podolany-druskiennicka-zamieszkaj-juz-ID46x3v.html#2bd0e70758
