area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url,Lat,Lon,Const_Stat,ownership
"22,25 m²",listing_no_promo,458Nu,,,Ślemp Nieruchomości Radosław Ślemp,182450.0,8200.0,1 pokój,Mieszkanie na sprzedaż:,Lokal inwestycyjny w prestiżowej kamienicy,60330804,https://www.otodom.pl/oferta/lokal-inwestycyjny-w-prestizowej-kamienicy-ID458Nu.html#6a0d9fc25c,52.40086345,16.89892001,"[""to_completion""]","[""full_ownership""]"
"25,78 m²",listing_no_promo,458Ns,,,Ślemp Nieruchomości Radosław Ślemp,269401.0,10450.0,1 pokój,Mieszkanie na sprzedaż:,Klimatyczna kawalerka.Kamienica z windą !,60330802,https://www.otodom.pl/oferta/klimatyczna-kawalerka-kamienica-z-winda-ID458Ns.html#6a0d9fc25c,52.3999742,16.8989233,"[""to_completion""]","[""full_ownership""]"
"121,20 m²",listing_no_promo,3REfm,,,Martin Group Sp. z o.o.,945360.0,7800.0,5 pokoi,Mieszkanie na sprzedaż:,"5 pokoi, apartament przy ul. Łukaszewicza 37, nowe",57115104,https://www.otodom.pl/oferta/5-pokoi-apartament-przy-ul-lukaszewicza-37-nowe-ID3REfm.html#6a0d9fc25c,52.392525799999994,16.9029755,"[""to_completion""]",no data
"64,67 m²",listing_no_promo,40s7y,,,Martin Group Sp. z o.o.,504426.0,7800.0,3 pokoje,Mieszkanie na sprzedaż:,"3 pokojowe Łukaszewicza 37, nowe, z ogródkiem",59213444,https://www.otodom.pl/oferta/3-pokojowe-lukaszewicza-37-nowe-z-ogrodkiem-ID40s7y.html#6a0d9fc25c,52.392525799999994,16.9029755,no data,"[""full_ownership""]"
42 m²,listing_no_promo,456I5,,,ALTERNATYWA BIS BIURO OBROTU NIERUCHMOŚCIAMI TOMASZ MARSZAŁEK,245000.0,5833.0,2 pokoje,Mieszkanie na sprzedaż:,Kolejowa 2 pok,60322781,https://www.otodom.pl/oferta/kolejowa-2-pok-ID456I5.html#6a0d9fc25c,52.392432,16.905178600000006,no data,no data
"43,82 m²",listing_no_promo,456oX,,,Ślemp Nieruchomości Radosław Ślemp,440391.0,10050.0,2 pokoje,Mieszkanie na sprzedaż:,"Apartament z balkonem,pięknym widokiem,biała cegła",60321595,https://www.otodom.pl/oferta/apartament-z-balkonem-pieknym-widokiem-biala-cegla-ID456oX.html#6a0d9fc25c,52.40086345,16.89892001,"[""to_completion""]","[""full_ownership""]"
"121,20 m²",listing_no_promo,44p7C,,,Expander Advisors,945360.0,7800.0,5 pokoi,Mieszkanie na sprzedaż:,Dwupoziomowe mieszkanie z tarasem na dachu!,60155228,https://www.otodom.pl/oferta/dwupoziomowe-mieszkanie-z-tarasem-na-dachu-ID44p7C.html#6a0d9fc25c,52.39259000000001,16.905279999999998,no data,no data
"40,67 m²",listing_no_promo,454GZ,,,Ślemp Nieruchomości Radosław Ślemp,483973.0,11900.0,2 pokoje,Mieszkanie na sprzedaż:,Apartament z widokiem na panoramę miasta.,60315025,https://www.otodom.pl/oferta/apartament-z-widokiem-na-panorame-miasta-ID454GZ.html#6a0d9fc25c,52.3999742,16.8989233,"[""to_completion""]","[""full_ownership""]"
"49,69 m²",listing_no_promo,452aZ,,,SCHEFFLER KATARZYNA SCHEFFLER,369000.0,7426.0,2 pokoje,Mieszkanie na sprzedaż:,Dwa Niezależne Pokoje i Dwa Duże Balkony.,60305353,https://www.otodom.pl/oferta/dwa-niezalezne-pokoje-i-dwa-duze-balkony-ID452aZ.html#6a0d9fc25c,52.3760139,16.8720076,no data,"[""co_operative_ownership""]"
110 m²,listing_no_promo,44VRv,,,Sytek-Nieruchomości,991980.0,9018.0,4 pokoje,Mieszkanie na sprzedaż:,"4 pokoje, Balkon, kamienica, Winda, Garaż",60284926,https://www.otodom.pl/oferta/4-pokoje-balkon-kamienica-winda-garaz-ID44VRv.html#6a0d9fc25c,52.400059999999996,16.90067,no data,"[""full_ownership""]"
"31,87 m²",listing_no_promo,44Q5g,,,Nowy Dom Nieruchomości,229000.0,7185.0,1 pokój,Mieszkanie na sprzedaż:,Kawalerka ŁAZARZ budynek po remoncie duża piwnica,60258870,https://www.otodom.pl/oferta/kawalerka-lazarz-budynek-po-remoncie-duza-piwnica-ID44Q5g.html#6a0d9fc25c,52.39409000000001,16.8938,"[""to_renovation""]","[""full_ownership""]"
"89,90 m²",listing_no_promo,44OWh,,,GoldenHome Nieruchomości S.C.,589000.0,6552.0,3 pokoje,Mieszkanie na sprzedaż:,"Przestronne 89,9m2 w świetnej lokalizacji",60254407,https://www.otodom.pl/oferta/przestronne-89-9m2-w-swietnej-lokalizacji-ID44OWh.html#6a0d9fc25c,52.392355,16.8971021,"[""ready_to_use""]","[""full_ownership""]"
49 m²,listing_no_promo,44I8L,,,Nieruchomości Furman Oddział II,375000.0,7653.0,2 pokoje,Mieszkanie na sprzedaż:,Apartament z antresolą w kamienicy,60228335,https://www.otodom.pl/oferta/apartament-z-antresola-w-kamienicy-ID44I8L.html#6a0d9fc25c,52.392432,16.905178600000006,no data,"[""full_ownership""]"
"123,70 m²",listing_no_promo,3Pzlu,,,Perfect House,749000.0,6055.0,5 pokoi,Mieszkanie na sprzedaż:,Eleganckie mieszkanie z klimatem,56619608,https://www.otodom.pl/oferta/eleganckie-mieszkanie-z-klimatem-ID3Pzlu.html#6a0d9fc25c,52.39409000000001,16.8938,no data,no data
37 m²,promo_top_ads,46oge,,,Oferta prywatna,305000.0,8243.0,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie (37m2) z garażem na łazarzu,60628574,https://www.otodom.pl/oferta/mieszkanie-37m2-z-garazem-na-lazarzu-ID46oge.html#a052cfe78f,52.389066574836605,16.903987699197373,"[""ready_to_use""]","[""full_ownership""]"
50 m²,promo_top_ads,46qxz,,,Obsługa zdalna Oferta prywatna,398000.0,7960.0,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie dwupokojowe i kawalerka Kamienica P-ń,60637337,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-i-kawalerka-kamienica-p-n-ID46qxz.html#a052cfe78f,52.39909229999999,16.9058991,"[""to_completion""]","[""full_ownership""]"
"133,61 m²",promo_top_ads,45cA2,,,KAROLCZAK NIERUCHOMOŚCI,530884.0,3973.0,6 pokoi,Mieszkanie na sprzedaż:,Duże mieszkanie staromieszczańskie z potencjałem,60345346,https://www.otodom.pl/oferta/duze-mieszkanie-staromieszczanskie-z-potencjalem-ID45cA2.html#a052cfe78f,52.40045344562822,16.90422327619628,"[""ready_to_use""]","[""co_operative_ownership_with_a_land_and_mortgage_registe""]"
57 m²,listing_no_promo,44GEs,,,Nieruchomości Vendo,220000.0,3860.0,1 pokój,Mieszkanie na sprzedaż:,"Mieszkanie, 57 m², Poznań",60222612,https://www.otodom.pl/oferta/mieszkanie-57-m-poznan-ID44GEs.html#a052cfe78f,52.392907792657006,16.900727693769,"[""to_renovation""]",no data
"108,49 m²",listing_no_promo,44iZv,,,Ślemp Nieruchomości Radosław Ślemp,857071.0,7900.0,3 pokoje,Mieszkanie na sprzedaż:,Apartament Kamienica Grunwald Winda.,60131662,https://www.otodom.pl/oferta/apartament-kamienica-grunwald-winda-ID44iZv.html#a052cfe78f,52.39717320000001,16.8971014,"[""to_completion""]","[""full_ownership""]"
91 m²,listing_no_promo,44wSm,,,Nieruchomości REJ Ewa Ruszkiewicz,389000.0,4275.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 3-pokojowe na Łazarzu,60181190,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-lazarzu-ID44wSm.html#a052cfe78f,52.392859924766,16.89359377244,"[""ready_to_use""]",no data
"123,70 m²",listing_no_promo,3Pcg0,,,Browwar Nieruchomości,749000.0,6055.0,5 pokoi,Mieszkanie na sprzedaż:,"Apartament na Łazarzu, 5 pokoi, balkon",56530856,https://www.otodom.pl/oferta/apartament-na-lazarzu-5-pokoi-balkon-ID3Pcg0.html#a052cfe78f,52.39773184,16.90578747,"[""ready_to_use""]","[""full_ownership""]"
"39,39 m²",listing_no_promo,44uZh,,,VanDer Haus Nieruchomości Sp. z o.o.,145743.0,3700.0,2 pokoje,Mieszkanie na sprzedaż:,Udziały w kamienicy na sprzedaż!,60177775,https://www.otodom.pl/oferta/udzialy-w-kamienicy-na-sprzedaz-ID44uZh.html#a052cfe78f,52.39527029,16.90542698,"[""to_renovation""]",no data
"106,57 m²",listing_no_promo,44i1o,,,Ślemp Nieruchomości Radosław Ślemp,895188.0,8400.0,4 pokoje,Mieszkanie na sprzedaż:,Apartament Zrewitalizowana Kamienica Winda.,60127934,https://www.otodom.pl/oferta/apartament-zrewitalizowana-kamienica-winda-ID44i1o.html#a052cfe78f,52.39878799,16.89672947,"[""to_completion""]","[""full_ownership""]"
"125,29 m²",listing_no_promo,44j5d,,,Ślemp Nieruchomości Radosław Ślemp,989791.0,7900.0,4 pokoje,Mieszkanie na sprzedaż:,Apartament Kamienica Winda Balkon.,60132015,https://www.otodom.pl/oferta/apartament-kamienica-winda-balkon-ID44j5d.html#a052cfe78f,52.399372799999995,16.898217199999998,"[""to_completion""]","[""full_ownership""]"
"64,67 m²",listing_no_promo,44pZi,,,Expander Advisors,504426.0,7800.0,3 pokoje,Mieszkanie na sprzedaż:,3 pokoje z ogródkiem w Centrum! Ostatnie gotowe!,60158556,https://www.otodom.pl/oferta/3-pokoje-z-ogrodkiem-w-centrum-ostatnie-gotowe-ID44pZi.html#a052cfe78f,52.392920000000004,16.90148,no data,no data
"64,67 m²",listing_no_promo,44pZh,,,Expander Advisors,504426.0,7800.0,3 pokoje,Mieszkanie na sprzedaż:,3 pokoje w Centrum z ogródkiem!,60158555,https://www.otodom.pl/oferta/3-pokoje-w-centrum-z-ogrodkiem-ID44pZh.html#a052cfe78f,52.39418,16.90491,"[""to_completion""]","[""full_ownership""]"
"57,12 m²",listing_no_promo,44p22,,,Expander Advisors,428400.0,7500.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkania przejęte z umów rezerwacyjnych! Marzec!,60154882,https://www.otodom.pl/oferta/mieszkania-przejete-z-umow-rezerwacyjnych-marzec-ID44p22.html#a052cfe78f,52.392720000000004,16.90532,"[""to_completion""]",no data
84 m²,listing_no_promo,44p07,,,Home Emperor sp. z o.o.,560000.0,6667.0,3 pokoje,Mieszkanie na sprzedaż:,Zamieszkaj w Centrum i nie płać za parking.,60154763,https://www.otodom.pl/oferta/zamieszkaj-w-centrum-i-nie-plac-za-parking-ID44p07.html#a052cfe78f,52.39409000000001,16.8938,no data,"[""full_ownership""]"
55 m²,listing_no_promo,44lpW,,,Aspect Nieruchomości - Ogólnopolska Sieć Biur,549000.0,9982.0,2 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 55 m², Poznań",60140987,https://www.otodom.pl/oferta/mieszkanie-55-m-poznan-ID44lpW.html#a052cfe78f,52.39409000000001,16.8938,"[""ready_to_use""]","[""full_ownership""]"
"42,30 m²",listing_no_promo,42spy,,,Immo House,399000.0,9433.0,2 pokoje,Mieszkanie na sprzedaż:,2 pokoje po generalnym remoncie,59691216,https://www.otodom.pl/oferta/2-pokoje-po-generalnym-remoncie-ID42spy.html#a052cfe78f,52.392339,16.90354,no data,"[""full_ownership""]"
126 m²,listing_no_promo,447yZ,,,Corner Nieruchomości,650000.0,5159.0,3 pokoje,Mieszkanie na sprzedaż:,Poznań - Grunwald,60087733,https://www.otodom.pl/oferta/poznan-grunwald-ID447yZ.html#a052cfe78f,52.39847329999999,16.9000111,"[""ready_to_use""]","[""full_ownership""]"
"121,70 m²",listing_no_promo,43Z2C,,,4 POKOJE,590000.0,4848.0,4 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 121,70 m², Poznań",60054974,https://www.otodom.pl/oferta/mieszkanie-121-70-m-poznan-ID43Z2C.html#a052cfe78f,52.392395596355,16.896423321803994,"[""ready_to_use""]",no data
"66,40 m²",listing_no_promo,43R6X,,,POZnań Nieruchomości,240000.0,3614.0,3 pokoje,Mieszkanie na sprzedaż:,"3 pokojowe mieszkanie blisko centrum 66m2 Roi 6,8%",60024491,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-blisko-centrum-66m2-roi-6-8-ID43R6X.html#a052cfe78f,52.39409000000001,16.8938,no data,no data
"51,49 m²",listing_no_promo,43wIA,,,DOMLEX,442814.0,8600.0,2 pokoje,Mieszkanie na sprzedaż:,Apartament 2 pokoje,59942256,https://www.otodom.pl/oferta/apartament-2-pokoje-ID43wIA.html#a052cfe78f,52.402104675003,16.897916793823,no data,"[""full_ownership""]"
"126,74 m²",listing_no_promo,43tbL,,,Van Hausen Kołodziejczyk Wierzejewski Sp. J.,95801750.0,7559.0,4 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 126,74 m², Poznań",59932533,https://www.otodom.pl/oferta/mieszkanie-126-74-m-poznan-ID43tbL.html#a052cfe78f,52.39847329999999,16.9000111,"[""ready_to_use""]","[""full_ownership""]"
"51,49 m²",listing_no_promo,43tbH,,,Van Hausen Kołodziejczyk Wierzejewski Sp. J.,442814.0,8600.0,2 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 51,49 m², Poznań",59932529,https://www.otodom.pl/oferta/mieszkanie-51-49-m-poznan-ID43tbH.html#a052cfe78f,52.39847329999999,16.9000111,"[""ready_to_use""]","[""full_ownership""]"
"67,77 m²",listing_no_promo,43sso,,,Van Hausen Kołodziejczyk Wierzejewski Sp. J.,582822.0,8600.0,3 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 67,77 m², Poznań",59929720,https://www.otodom.pl/oferta/mieszkanie-67-77-m-poznan-ID43sso.html#a052cfe78f,52.39847329999999,16.9000111,"[""ready_to_use""]","[""full_ownership""]"
"49,98 m²",listing_no_promo,43l1n,,,Corner Nieruchomości,449820.0,9000.0,2 pokoje,Mieszkanie na sprzedaż:,Klimatyczne mieszkanie w pięknej kamienicy,59901137,https://www.otodom.pl/oferta/klimatyczne-mieszkanie-w-pieknej-kamienicy-ID43l1n.html#a052cfe78f,52.375445,16.870689300000002,no data,"[""full_ownership""]"
142 m²,listing_no_promo,43in1,,,Zandia Home Real Estate,1550000.0,10915.0,4 pokoje,Mieszkanie na sprzedaż:,Apartamenty na najem krótkoterminowy,59890947,https://www.otodom.pl/oferta/apartamenty-na-najem-krotkoterminowy-ID43in1.html#a052cfe78f,52.4002,16.8991,no data,"[""full_ownership""]"
"59,20 m²",listing_no_promo,43fzr,,,Corner Nieruchomości,413808.0,6990.0,2 pokoje,Mieszkanie na sprzedaż:,Klimatyczne mieszkanie w pięknej kamienicy,59880185,https://www.otodom.pl/oferta/klimatyczne-mieszkanie-w-pieknej-kamienicy-ID43fzr.html#a052cfe78f,52.375445,16.870689300000002,no data,"[""full_ownership""]"
308 m²,listing_no_promo,43fsl,,,Spechouse Sp. z o.o.,4190000.0,13604.0,4 pokoje,Mieszkanie na sprzedaż:,City Park - luksusowy apartament 308 m2,59879745,https://www.otodom.pl/oferta/city-park-luksusowy-apartament-308-m2-ID43fsl.html#a052cfe78f,52.400011299999996,16.894507100000002,no data,"[""full_ownership""]"
"72,51 m²",listing_no_promo,42X9F,,,CELKA Property Sp. z o. o.,548097.0,7559.0,3 pokoje,Mieszkanie na sprzedaż:,Polecam do sprzedaży mieszkanie Łazarz,59809395,https://www.otodom.pl/oferta/polecam-do-sprzedazy-mieszkanie-lazarz-ID42X9F.html#a052cfe78f,52.3995,16.8996,no data,"[""full_ownership""]"
"126,74 m²",listing_no_promo,42X9D,,,CELKA Property Sp. z o. o.,958028.0,7559.0,3 pokoje,Mieszkanie na sprzedaż:,Polecam do sprzedaży mieszkanie Łazarz,59809393,https://www.otodom.pl/oferta/polecam-do-sprzedazy-mieszkanie-lazarz-ID42X9D.html#a052cfe78f,52.3995,16.8996,no data,"[""full_ownership""]"
"126,74 m²",listing_no_promo,42Apa,,,SATOR HOUSE,95801752.0,7559.0,4 pokoje,Mieszkanie na sprzedaż:,Duży apartament w odrestaurowanej kamienicy,59721944,https://www.otodom.pl/oferta/duzy-apartament-w-odrestaurowanej-kamienicy-ID42Apa.html#a052cfe78f,52.39847329999999,16.9000111,"[""to_completion""]","[""full_ownership""]"
"67,77 m²",listing_no_promo,42cgF,,,VanDer Haus Nieruchomości Sp. z o.o.,582822.0,8600.0,3 pokoje,Mieszkanie na sprzedaż:,Połączenie historii i współczesności,59629161,https://www.otodom.pl/oferta/polaczenie-historii-i-wspolczesnosci-ID42cgF.html#a052cfe78f,52.39869181,16.90070629,"[""to_completion""]","[""full_ownership""]"
"66,44 m²",listing_no_promo,41KuV,,,Paweł Degórski Nieruchomości,385000.0,5795.0,3 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 66,44 m², Poznań",59522414,https://www.otodom.pl/oferta/mieszkanie-66-44-m-poznan-ID41KuV.html#a052cfe78f,52.3917979,16.898786800000003,"[""ready_to_use""]","[""full_ownership""]"
100 m²,listing_no_promo,3UFwa,,,Immo House,520000.0,5200.0,4 pokoje,Mieszkanie na sprzedaż:,Stylowe mieszkanie pod najem krótkoterminowy!,57834912,https://www.otodom.pl/oferta/stylowe-mieszkanie-pod-najem-krotkoterminowy-ID3UFwa.html#a052cfe78f,52.397047,16.90275,no data,no data
180 m²,listing_no_promo,41B0U,,,GRACJAN-NIERUCHOMOŚCI,1200000.0,6667.0,6 pokoi,Mieszkanie na sprzedaż:,"Mieszkanie, 180 m², Poznań",59485956,https://www.otodom.pl/oferta/mieszkanie-180-m-poznan-ID41B0U.html#a052cfe78f,52.399992945624,16.898860896285,no data,no data
"125,29 m²",listing_no_promo,410E0,,,DOMLEX,94705709.0,7559.0,4 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 125,29 m², Poznań",59346152,https://www.otodom.pl/oferta/mieszkanie-125-29-m-poznan-ID410E0.html#a052cfe78f,52.402104675003,16.897916793823,no data,"[""full_ownership""]"
"138,99 m²",listing_no_promo,410DT,,,DOMLEX,1125819.0,8100.0,4 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 138,99 m², Poznań",59346145,https://www.otodom.pl/oferta/mieszkanie-138-99-m-poznan-ID410DT.html#a052cfe78f,52.402104675003,16.897916793823,no data,"[""full_ownership""]"
"67,77 m²",listing_no_promo,410DN,,,DOMLEX,582822.0,8600.0,3 pokoje,Mieszkanie na sprzedaż:,Dwupoziomowy apartament,59346139,https://www.otodom.pl/oferta/dwupoziomowy-apartament-ID410DN.html#a052cfe78f,52.402104675003,16.897916793823,no data,"[""full_ownership""]"
"72,55 m²",listing_no_promo,410DL,,,DOMLEX,54839965.0,7559.0,3 pokoje,Mieszkanie na sprzedaż:,Piękna kamienica,59346137,https://www.otodom.pl/oferta/piekna-kamienica-ID410DL.html#a052cfe78f,52.402104675003,16.897916793823,no data,"[""full_ownership""]"
139 m²,listing_no_promo,3T2YE,,,DOMLEX,1120662.0,8062.0,4 pokoje,Mieszkanie na sprzedaż:,Komfortowy apartament,57448496,https://www.otodom.pl/oferta/komfortowy-apartament-ID3T2YE.html#a052cfe78f,52.40095259297,16.89697265625,no data,"[""full_ownership""]"
"125,29 m²",listing_no_promo,3Sxx6,,,VanDer Haus Nieruchomości Sp. z o.o.,989791.0,7900.0,4 pokoje,Mieszkanie na sprzedaż:,Duży apartament w ekskluzywnej inwestycji,57327624,https://www.otodom.pl/oferta/duzy-apartament-w-ekskluzywnej-inwestycji-ID3Sxx6.html#a052cfe78f,52.398543599999996,16.90070629,"[""to_completion""]","[""full_ownership""]"
"57,12 m²",listing_no_promo,3REy8,,,Martin Group Sp. z o.o.,485520.0,8500.0,2 pokoje,Mieszkanie na sprzedaż:,"2 pokojowe, nowe, ul. Łukaszewicza 37",57116268,https://www.otodom.pl/oferta/2-pokojowe-nowe-ul-lukaszewicza-37-ID3REy8.html#a052cfe78f,52.392525799999994,16.9029755,"[""to_completion""]",no data
"59,40 m²",listing_no_promo,3QMAQ,,,Perfect House,534600.0,9000.0,2 pokoje,Mieszkanie na sprzedaż:,mieszkania w zrewitalizowanej kamienicy w centrum,56908860,https://www.otodom.pl/oferta/mieszkania-w-zrewitalizowanej-kamienicy-w-centrum-ID3QMAQ.html#a052cfe78f,52.39409000000001,16.8938,no data,"[""full_ownership""]"
"29,68 m²",listing_no_promo,3PjS8,,,Peritus Norbert Czyżewski,270000.0,9097.0,1 pokój,Mieszkanie na sprzedaż:,"Lokal mieszkalny, Poznań, Łazarz, ul. Łukaszewicza",56560128,https://www.otodom.pl/oferta/lokal-mieszkalny-poznan-lazarz-ul-lukaszewicza-ID3PjS8.html#a052cfe78f,52.392525799999994,16.9029755,no data,no data
"91,60 m²",listing_no_promo,3P2L2,,,KOCZOROWSKI Nieruchomości,450000.0,4913.0,3 pokoje,Mieszkanie na sprzedaż:,Przestronne mieszkanie ul. Hetmańska. OKAZJA!,56494340,https://www.otodom.pl/oferta/przestronne-mieszkanie-ul-hetmanska-okazja-ID3P2L2.html#a052cfe78f,52.40827,16.93352,no data,"[""full_ownership""]"
"155,40 m²",listing_no_promo,3t2e0,,,La Villa-Nieruchomości Izabela Mańczak,1141258.0,7344.0,2 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 155,40 m², Poznań",51249076,https://www.otodom.pl/oferta/mieszkanie-155-40-m-poznan-ID3t2e0.html#a052cfe78f,52.39409000000001,16.8938,no data,no data
"142,30 m²",listing_no_promo,3sJPC,,,La Villa-Nieruchomości Izabela Mańczak,1106525.0,7776.0,4 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 142,30 m², Poznań",51178372,https://www.otodom.pl/oferta/mieszkanie-142-30-m-poznan-ID3sJPC.html#a052cfe78f,52.39409000000001,16.8938,no data,no data
"30,24 m²",promo_top_ads,3A3bh,,,Oferta pośrednika,265900.0,8793.0,1 pokój,Mieszkanie na sprzedaż:,"Saperska30,oddanie budynku za 2 msc Wilda, Centrum",52921047,https://www.otodom.pl/oferta/saperska30-oddanie-budynku-za-2-msc-wilda-centrum-ID3A3bh.html#e71e331289,52.38098764727002,16.918462526983646,no data,"[""full_ownership""]"
"45,50 m²",promo_top_ads,46rJV,,,Oferta prywatna,330000.0,7253.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 2-pokojowe w kamienicy,60641948,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-w-kamienicy-ID46rJV.html#e71e331289,52.3675078,16.9080958,"[""ready_to_use""]","[""full_ownership""]"
57 m²,promo_top_ads,46qZ4,,,Oferta prywatna,279000.0,4895.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 2 Pokoje Do remontu Centrum Wilda,60639042,https://www.otodom.pl/oferta/mieszkanie-2-pokoje-do-remontu-centrum-wilda-ID46qZ4.html#e71e331289,52.377720000000004,16.917070000000002,"[""to_renovation""]","[""full_ownership""]"
"48,50 m²",listing_no_promo,46ob6,,,Obsługa zdalna Oferta prywatna,329000.0,6784.0,2 pokoje,Mieszkanie na sprzedaż:,"REZERWACJA/ nowe budownictwo, winda, garaż, Wilda",60628256,https://www.otodom.pl/oferta/rezerwacja-nowe-budownictwo-winda-garaz-wilda-ID46ob6.html#e71e331289,52.390449548909466,16.918067869311532,"[""ready_to_use""]","[""full_ownership""]"
"71,10 m²",listing_no_promo,45m80,,,Oferta prywatna,539000.0,7581.0,3 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie 3-pokojowe, 71m2, Poznań ul.Saperska",60382048,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-71m2-poznan-ul-saperska-ID45m80.html#e71e331289,52.3797245,16.918382,"[""ready_to_use""]","[""full_ownership""]"
"45,70 m²",listing_no_promo,465Vf,,,Ślemp Nieruchomości Radosław Ślemp,350000.0,7659.0,2 pokoje,Mieszkanie na sprzedaż:,***Takie Oferty Nie Pojawiają Się Często***,60558143,https://www.otodom.pl/oferta/takie-oferty-nie-pojawiaja-sie-czesto-ID465Vf.html#e71e331289,52.390482299999995,16.9224689,"[""ready_to_use""]","[""full_ownership""]"
36 m²,listing_no_promo,46E5L,,,Oferta prywatna,309900.0,8608.0,2 pokoje,Mieszkanie na sprzedaż:,"Piękne mieszkanie 36m2 Dębiec, laskowa 4",60689429,https://www.otodom.pl/oferta/piekne-mieszkanie-36m2-debiec-laskowa-4-ID46E5L.html#e71e331289,52.36596,16.9059,"[""ready_to_use""]","[""full_ownership""]"
45 m²,listing_no_promo,46DUK,,,Platan Nieruchomości Sp. z o.o.,330000.0,7333.0,2 pokoje,Mieszkanie na sprzedaż:,M2 po generalnym remoncie pięknie urządzone!,60688746,https://www.otodom.pl/oferta/m2-po-generalnym-remoncie-pieknie-urzadzone-ID46DUK.html#e71e331289,52.37033285,16.90704918,no data,no data
19 m²,listing_no_promo,46DN9,,,Corner Nieruchomości,189000.0,9947.0,1 pokój,Mieszkanie na sprzedaż:,Kawalerka w rewitalizowanej kamienicy.,60688275,https://www.otodom.pl/oferta/kawalerka-w-rewitalizowanej-kamienicy-ID46DN9.html#e71e331289,52.3876114,16.912716699999994,"[""to_renovation""]","[""full_ownership""]"
38 m²,listing_no_promo,46DFG,,,Oferta prywatna,415000.0,10921.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie ul. Wierzbięcice z miejscem parkingowym,60687812,https://www.otodom.pl/oferta/mieszkanie-ul-wierzbiecice-z-miejscem-parkingowym-ID46DFG.html#e71e331289,52.39514431358405,16.921997645507826,"[""ready_to_use""]","[""full_ownership""]"
"35,65 m²",listing_no_promo,46DAU,,,Keller Williams Evolution,310000.0,8696.0,2 pokoje,Mieszkanie na sprzedaż:,2-pokojowe mieszkanie w cichej okolicy,60687516,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-w-cichej-okolicy-ID46DAU.html#e71e331289,52.36834,16.91177,no data,no data
42 m²,listing_no_promo,45iSO,,,Oferta prywatna,549000.0,13071.0,2 pokoje,Mieszkanie na sprzedaż:,Apartament - Centrum 2 pokoje + miejsce postojowe,60369574,https://www.otodom.pl/oferta/apartament-centrum-2-pokoje-miejsce-postojowe-ID45iSO.html#e71e331289,52.3990636,16.922735100000004,"[""ready_to_use""]","[""full_ownership""]"
"47,40 m²",listing_no_promo,46nrI,,,SZEŚĆ ŚCIAN,369000.0,7785.0,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 2-pok | Winda | Łozowa,60625442,https://www.otodom.pl/oferta/mieszkanie-2-pok-winda-lozowa-ID46nrI.html#e71e331289,52.36627295,16.90742381,"[""ready_to_use""]",no data
"66,94 m²",listing_no_promo,45S2S,,,Oferta prywatna,489000.0,7305.0,3 pokoje,Mieszkanie na sprzedaż:,"PILNIE!!! Bezpośrednio, ul. Umińskiego, 66,94m2",60504738,https://www.otodom.pl/oferta/pilnie-bezposrednio-ul-uminskiego-66-94m2-ID45S2S.html#e71e331289,52.3893786,16.912692,"[""ready_to_use""]","[""full_ownership""]"
"54,85 m²",listing_no_promo,46iL2,,,Oferta prywatna,439000.0,8004.0,2 pokoje,Mieszkanie na sprzedaż:,"PIĘKNE w kamienicy, po remoncie, 2 pokoje, WILDA",60607420,https://www.otodom.pl/oferta/piekne-w-kamienicy-po-remoncie-2-pokoje-wilda-ID46iL2.html#e71e331289,52.3876114,16.912716699999994,"[""ready_to_use""]","[""full_ownership""]"
"64,02 m²",listing_no_promo,46DcB,,,Obsługa zdalna Biuro Sprzedaży Mieszkań,325000.0,5077.0,3 pokoje,Mieszkanie na sprzedaż:,"os. Dębina, 64m2, 3-pokoje, Dębiec => OKAZJA!",60686009,https://www.otodom.pl/oferta/os-debina-64m2-3-pokoje-debiec-okazja-ID46DcB.html#e71e331289,52.36596,16.9059,"[""ready_to_use""]","[""full_ownership""]"
